Anno,Codice Regione,Codice Azienda,Codice struttura,Tipo assistenza erogata,Descrizione tipo assistenza erogata,Denominazione struttura,Partita IVA,Indirizzo,Codice Comune,CAP,E-mail,Sito web,Prefisso,Telefono,Prefisso fax,Numero fax,Tipo struttura,Tipo struttura di ricovero,Codice struttura di ricovero,Denominazione struttura di ricovero,Mesi di funzionamento,Tipo rapporto con il S.S.N.,Titolare della convenzione,Presenza Apparecchiature,Anno apertura,Mese apertura,Anno chiusura,Mese chiusura,Giorni settimanali di apertura,Ore settimanali di apertura,Data aggiornamento
2018,190,209,408500,S01,ATTIVITA' CLINICA,C/TRO ODONTOIATRICO DR. TOMMASO CARMELA SAS,02070820812,CORSO ARMANDO DIAZ 67,081012,91026,FABIOSCAGLIONE@LIBERO.IT,,0923,931998,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1996,01,,,4,14,20180102
2018,190,209,408600,S01,ATTIVITA' CLINICA,DERMOESTETICA DR. ZAMBITO SPADARO GASPARE S.A.S.,00304940810,"VIA VALERIA , 40",081012,91026,RINOZAMBITO@VIRGILIO.IT,,0923,933933,,,AMBULATORIO E LABORATORIO,,,,12,2,2,N,1996,01,,,4,11,20180102
2018,190,209,408800,S01,ATTIVITA' CLINICA,C/TRO ODONTOIATRICO DR. D'AGATE FRANCESCO E C. SNC,02061790818,"VIA PLACIDO FARDELLA , 45 - PACECO",081013,91027,,,0923,882417,0923,882417,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2007,12,,,6,40,20180102
2018,190,209,408900,S03,ATTIVITA' DI LABORATORIO,LAB.AN.CLIN. E BIOLOGICHE DR. ZICHICHI E C.SAS,01930530819,"VIA F.SCO CRISPI, 72",081013,91027,andrea.zichichi@virgilio.it,,0923,882208,0923,882208,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1998,01,,,6,40,20180102
2018,190,209,409000,S03,ATTIVITA' DI LABORATORIO,C/TRO ANALISI CANINO SRL,01940010810,"CORSO UMBERTO,1 12",081014,91017,labcanino@libero.it,,0923,911572,0923,911572,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1985,05,,,5,32,20180102
2018,190,209,409300,S01,ATTIVITA' CLINICA,AMB. ODONTOIATRICO DR. BARBIERA GAETANO & C. S.A.S.,01358090817,"VIA P. OLIVERI, 59",081018,91018,GBARBIERA@VIRGILIO.IT,,0924,982380,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1996,01,,,6,46,20180102
2018,190,209,409400,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,HERMES SRL SERV. SANITARI SELINUNTINI,02065180818,"VIA SAPEGNO, 24",081006,81006,,,0924,904856,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2014,07,,,5,35,20180102
2018,190,209,409600,S03,ATTIVITA' DI LABORATORIO,LAB ANAL DR. GIUSEPPINA LOIACONO E C SAS,01913380810,"VIA G. GENTILE , 18",081018,91018,LAMPASONA GIUSEPPE@TISCALI.IT,,0924,64343,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1996,01,,,5,45,20180102
2018,190,209,409700,S01,ATTIVITA' CLINICA,GINNIC CLUB ALICIA SAS,01138170814,"VIA E. SCIMEMI, 9 V TRAVERSA N. 9",081018,91018,clubalicia@libero.it,,0924,982888,0924,983578,AMBULATORIO E LABORATORIO,,,,12,2,2,N,1996,01,,,5,40,20180102
2018,190,209,410400,S01,ATTIVITA' CLINICA,"C/TRO MEDICO DR. BUSCAINO "" IL CUORE PER LA VITA"" DEL DR. M. CASTELLI & C. S.N.C",01915490815,"VIA VESPRI , 157",081021,91100,maxcasulli@tiscali.it,,0923,556481,0923,556481,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1998,01,,,6,40,20180102
2018,190,209,410500,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,CENTRO DIAGNOSTICO RAD. CAMPIONE S.R.L.,00583290812,"VIA ALCAMO , 24",081021,91100,cdrcampione@tin.it,,0923,27001,0923,26098,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2007,12,,,5,40,20180102
2018,190,209,410600,S03,ATTIVITA' DI LABORATORIO,LAB ANALISI D.SSA.R.M. D'ANGELO e C. SAS,01930970817,"VIA F. DE ROBERTO, 32",081021,91100,rosamaria.dangelo@libero.it,,0923,21012,0923,21012,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1998,01,,,6,40,20180102
2018,190,209,410900,S01,ATTIVITA' CLINICA,C/TRO ODONTOSTAMATOL. DI LAUDICINA A. E CORBASI G. & C.,02016510816,"CORSO VITT. EMANUELE, 60",081021,91100,,,0923,21632,0923,27209,AMBULATORIO E LABORATORIO,,,,12,2,1,S,1998,01,,,5,36,20180102
2018,190,209,411000,S01,ATTIVITA' CLINICA,C/TRO ORTOPEDICO MATRAXIA MARIO SRL,01957290818,VIA ALCAMO 33 TP,081021,91100,,,0923,1898670,0923,1898670,AMBULATORIO E LABORATORIO,,,,12,2,2,N,1998,01,,,5,40,20180102
2018,190,209,411100,S01,ATTIVITA' CLINICA,DOTT. MINORE GIACOMO snc,02463680815,VICOLO S. TEDORO N. 12,081021,91100,,,0923,27000,,,AMBULATORIO E LABORATORIO,,,,12,2,1,N,1998,01,,,6,40,20180102
2018,190,209,411400,S03,ATTIVITA' DI LABORATORIO,LAB. ANALISI DR LUIGI VITALE E C.sas,01941260810,"VIA ARGENTERIA, 1",081008,91016,analisi.vitale@ virgilio.it,,0923,539824,0923,539824,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1998,01,,,5,36,20180102
2018,190,209,411500,S03,ATTIVITA' DI LABORATORIO,ANALISI CLINICHE AMENTA S.R.L.,02231080819,"VIA CONV. S. FRANCESCO DI PAOLA, 73",081021,91100,laboratorioamenta@libero.it,,0923,567788,0923,568330,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2012,01,,,6,40,20180102
2018,190,209,411800,S03,ATTIVITA' DI LABORATORIO,LAB. AN. DR. VINCENZO PERAINO SRL,00580840817,VIA PLAUTO N. 12/22,081021,91100,laboratorioperaino@gmail.com,,0923,557868,0923,557868,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1998,01,,,6,40,20180102
2018,190,209,411900,S03,ATTIVITA' DI LABORATORIO,LAB.ANALISI DR FILIPPO RIZZO SRL,00582830816,"CORSO PIERSANTI MATTARELLA, 74",081021,91100,analisirizzo@tiscali.it,,0923,26781,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1998,01,,,6,40,20180102
2018,190,209,412000,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,STUDIO RADIOLOGICO G. PERRICONE S.N.C.,00584360812,"VIA VESPRI, 95",081021,91100,perriconeimaging@libero.it,,0923,22148,0923,437224,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2007,12,,,6,40,20180102
2018,190,209,412100,S01,ATTIVITA' CLINICA,C/TRO EMODIAL. DR. MUCARIA srl,01427280816,"VIALE EUROPA, 13",081022,91019,info@dialisimucaria.it,,0923,836440,0923,833333,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1998,01,,,6,40,20180102
2018,190,209,412300,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,DAY HOSPITAL SRL,00353410814,"VIA F. CRISPI, 86",081011,91025,day_hospital@libero.it,,0923,951388,0923,711985,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1999,01,,,6,49,20180102
2018,190,209,412300,S03,ATTIVITA' DI LABORATORIO,DAY HOSPITAL SRL,00353410814,"VIA F. CRISPI, 86",081011,91025,day_hospital@libero.it,,0923,951388,0923,711985,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1999,01,,,6,49,20180102
2018,190,209,412400,S01,ATTIVITA' CLINICA,DIAVERUM ITALIA SRL,02243300361,"VIA CENTONZE, 3",081006,91022,,,0924,901122,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2000,10,,,6,36,20180102
2018,190,209,412800,S01,ATTIVITA' CLINICA,DIAGNOSTICA INTEGRATA DR. F. RUSSO S.R.L. ALCAMO,00637100819,VIA GAETANO MARTINO,081001,91011,,,0924,32950,0924,32513,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2008,07,,,5,45,20180102
2018,190,209,413000,S01,ATTIVITA' CLINICA,DIAVERUM ITALIA SRL,02243300361,"VI A F. CRISPI, 86 BIS MARSALA",081011,91025,michele.fici@diaverum.com,,0923,19560,0923,716591,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2005,10,,,6,60,20180102
2018,190,209,413100,S01,ATTIVITA' CLINICA,MEDICAL CENTER SRL,01961320817,"VIA PARTANNA, 18",081021,91100,medicen@libero.it,,0923,559529,0923,558021,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2003,01,,,6,40,20180102
2018,190,209,413200,S01,ATTIVITA' CLINICA,CENTRO DI RIABILITAZIONE SALUS PACHECO SRL,02014240812,"VIA GOLDONI,14",081013,91027,saluspacheco@libero.it,,0923,409125,0923,409221,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2003,01,,,6,40,20180102
2018,190,209,413300,S01,ATTIVITA' CLINICA,"C/TRO DI MED. FISICA E RIAB. "" KINESTATIC""",01958250811,VIA PALERMO,081004,91021,kinestatic@libero.it,,0924,47758,0924,47758,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2000,11,,,5,40,20180102
2018,190,209,413400,S01,ATTIVITA' CLINICA,C/TRO EMODIAL MAZARESE SRL,01516310818,C/DA PONTE SERRONI SS115 KM 49.300,081012,91026,GINOTUSA@LIBERO.IT,,0923,906690,0923,906690,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,2,2,S,2002,07,,,6,54,20180102
2018,190,209,413500,S01,ATTIVITA' CLINICA,VITALITY DI BELLA VITA ANNA E C SAS,01885410819,"VIA F FILZI, 5",081023,91024,DIEGOGENUA@LIBERO. IT,,0924,955883,0924,955883,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,2,2,N,2002,07,,,5,40,20180102
2018,190,209,413600,S01,ATTIVITA' CLINICA,ERACLEA FISIO CENTER DI ANNA PANALONE E C SAS,01995610811,"VIA RAGUSA, 47",081007,91015,,,0923,971560,0923,971560,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2003,01,,,6,40,20180102
2018,190,209,413700,S01,ATTIVITA' CLINICA,C/TRO BENESSERE PETROSINO,02063520817,STRADA PROVINCIALE 84 LITORANEA SUD N.1,081024,91020,,,0923,731480,,,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2002,07,,,5,38,20180102
2018,190,209,413800,S01,ATTIVITA' CLINICA,C/TRO AMBULATORIALE DI NEFROLOGIA E DIALISI GALENO S.R.L.,02224110813,VIA CASTELVETRANO N 37/B,081012,91026,EMODIALISIGALENO@VIRGILIO.IT,,0923,944617,0923,944629,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,2,2,S,2006,01,,,6,54,20180102
2018,190,209,413900,S01,ATTIVITA' CLINICA,C/TRO EMODIALISI MUCARIA,01927280816,CORSO GENERALE DEI MEDICI 148,081001,91011,,www.dialisimucaria.it,0923,833333,,,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,2,2,S,2001,04,,,6,36,20180102
2018,190,209,414200,S01,ATTIVITA' CLINICA,CASA DI CURA MORANA srl,01466200811,C/DA DARA 744/D,081011,81011,cdcmorana@interfreee.it,,0923,745222,0923,968409,AMBULATORIO E LABORATORIO,05,190549,CASA DI CURA MORANA SRL,12,2,3,S,1990,07,,,6,26,20180308
2018,190,209,414200,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,CASA DI CURA MORANA srl,01466200811,C/DA DARA 744/D,081011,81011,cdcmorana@interfreee.it,,0923,745222,0923,968409,AMBULATORIO E LABORATORIO,05,190549,CASA DI CURA MORANA SRL,12,2,3,S,1990,07,,,6,45,20180308
2018,190,209,414200,S03,ATTIVITA' DI LABORATORIO,CASA DI CURA MORANA srl,01466200811,C/DA DARA 744/D,081011,81011,cdcmorana@interfreee.it,,0923,745222,0923,968409,AMBULATORIO E LABORATORIO,05,190549,CASA DI CURA MORANA SRL,12,2,3,S,1990,07,,,6,20,20180308
2018,190,209,414300,S01,ATTIVITA' CLINICA,SERVIZI SANITARI ALCAMESI s.r.l. NEFROLOGIA e DIALISI,01401250814,"CORSO DEI MILLE, 181",081001,91011,,,0924,502400,0924,502463,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,2,2,S,2002,06,,,6,54,20180102
2018,190,209,414400,S01,ATTIVITA' CLINICA,IGEA SRL C/TRO NEFR. E DIALISI SANTA NINFA,01955900814,"VIA G. DI STEFANO PEREZ, 14",081019,91029,igeasantaninfa@virgilio.it,,0924,62840,0924,62840,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,2,2,S,2001,10,,,6,45,20180102
2018,190,209,414500,S01,ATTIVITA' CLINICA,C/TRO DI FKT SAN MARCO,02026590816,"VIA COMPARTO , 67",081019,91029,info@sanmarcofkt.it,,0924,60903,0924,60903,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2004,09,,,5,30,20180102
2018,190,209,414600,S01,ATTIVITA' CLINICA,EYE CARE SISTEM AMB OCULISTICO SRL,02059100814,"VIA MAZZINI, 35",081006,91022,,,0924,44443,0924,905040,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2002,05,,,5,30,20180102
2018,190,209,414700,S01,ATTIVITA' CLINICA,"C/TRO DI MED. FISICA E RIAB. ""MILLENIUM""",01938270814,"VIA EMILIA, 5",081017,91020,,,0924,75814,0924,75814,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2001,06,,,5,40,20180102
2018,190,209,414900,S01,ATTIVITA' CLINICA,.SALUS VALDERICE DI CENTONZE ROSARIA ANNA E C.SAS,02058940814,VIA G. FALCONE 8,081022,91019,salus.valderice@libero.it,,0923,833400,0923,833400,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2003,01,,,5,40,20180102
2018,190,209,415000,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,C/TRO MEDICINA NUCLEARE SRL,01952360814,"VIALE FALCONE BORSELLINO ,30",081021,91100,medicinanuclearesrl@tiscali.it,,0923,437007,0923,593268,AMBULATORIO E LABORATORIO,,,,5,2,2,S,2003,01,2018,05,5,30,20180102
2018,190,209,415100,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,MULTIMEDICA TRAPANESE SRL,01898300817,VIA SCOPELLO 17,081021,91100,info@multimedicatrapanese.it,,0923,27113,0923,27113,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2006,01,,,5,40,20180102
2018,190,209,415200,S01,ATTIVITA' CLINICA,MOTUS CENTER snc MEDICINA FISICA E RIABILITATIVA,01878510815,"VIA DUCHESSA, 8",081005,91014,,,0924,33666,,,AMBULATORIO E LABORATORIO,,,,12,2,2,N,1998,10,,,5,38,20180102
2018,190,209,415300,S01,ATTIVITA' CLINICA,C/TRO MULTIMEDICAL LI CAUSI- CASTELVETRANO,01850100817,"VIA S.S. 115 KM 75,200",081006,91022,licausinicola@libero.it,,0924,902519,0924,902519,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2000,03,,,1,5,20180102
2018,190,209,415300,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,C/TRO MULTIMEDICAL LI CAUSI- CASTELVETRANO,01850100817,"VIA S.S. 115 KM 75,200",081006,91022,licausinicola@libero.it,,0924,902519,0924,902519,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2000,03,,,5,50,20180102
2018,190,209,415400,S03,ATTIVITA' DI LABORATORIO,LA.RI.T. SOC. CONSORTILE A.R.L.,02404260818,"VIA VILLA ROSINA, 31\33 F",081021,91100,larittp@libero:it,,0923,559470,0923,578452,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2011,01,,,6,40,20180102
2018,190,209,415600,S03,ATTIVITA' DI LABORATORIO,CEDIS SOC. CONSORTILE A.R.L.,02198670818,"VIA CAPITANO SIELI, 1",081021,91100,labcedis@libero.it,,0923,501091,0923,501091,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2011,01,,,6,60,20180102
2018,190,209,415700,S03,ATTIVITA' DI LABORATORIO,BIOLAB SOCIETA' CONSORTILE ARL,02389090818,"VIA PIO LA TORRE, 9",081024,91024,governale.analisi@libero.it,,0923,986011,0923,986011,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2011,01,,,5,40,20180102
2018,190,209,415800,S01,ATTIVITA' CLINICA,ANALISI BIOL. E RADIOIMMU. DR. VENZA CARLO S.R.L.,00584680813,"VIA ZINGARO, 3 - CASTELLAMMARE DEL GOLFO",081005,91014,,,0924,32950,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2010,03,,,6,45,20180102
2018,190,209,415800,S03,ATTIVITA' DI LABORATORIO,ANALISI BIOL. E RADIOIMMU. DR. VENZA CARLO S.R.L.,00584680813,"VIA ZINGARO, 3 - CASTELLAMMARE DEL GOLFO",081005,91014,,,0924,32950,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2010,03,,,6,45,20180102
2018,190,209,415900,S01,ATTIVITA' CLINICA,KOALA SOC. CONSORTILE A.R.L.,02408060818,"VIA TORQUATO TASSO, 120",081001,91011,koalasoc.consortileorl@cgn.legalmail.it,,0924,27834,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2010,11,,,5,35,20180102
2018,190,209,415900,S03,ATTIVITA' DI LABORATORIO,KOALA SOC. CONSORTILE A.R.L.,02408060818,"VIA TORQUATO TASSO, 120",081001,91011,koalasoc.consortileorl@cgn.legalmail.it,,0924,27834,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2010,11,,,5,35,20180102
2018,190,209,416100,S03,ATTIVITA' DI LABORATORIO,CONSORZIO LAB. ANALISI SALVO,01493520819,"VIA CALATAFIMI, 8 - MAZARA DEL VALLO",081012,91026,,,0923,948118,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2011,01,,,5,45,20180102
2018,190,209,416200,S01,ATTIVITA' CLINICA,CONSORZIO LABORATORI RIUNITI ALCAMO A.R.L.,02407920814,"VIA GAETANO MARTINO,22 - ALCAMO",081001,91011,,,0924,26533,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2010,10,,,5,32,20180102
2018,190,209,416200,S03,ATTIVITA' DI LABORATORIO,CONSORZIO LABORATORI RIUNITI ALCAMO A.R.L.,02407920814,"VIA GAETANO MARTINO,22 - ALCAMO",081001,91011,,,0924,26533,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2010,10,,,5,32,20180102
2018,190,209,416300,S03,ATTIVITA' DI LABORATORIO,GAMMA INTERLAB SOC. CONSORTILE ARL,02394500819,"VIA VESPRI, 86",081015,91028,,,0924,87155,0924,87155,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2011,01,,,5,37,20180102
2018,190,209,417000,S01,ATTIVITA' CLINICA,CASA DI CURA VILLA DEI GERANI DR. RICEVUTO S.R.L.,00253750814,"VIA MANZONI, 83 - CASA SANTA - ERICE",081008,91016,info@casadicuravilladeigerani.tp.it,www.villadeigerani.to.it,0923,557311,0923,554366,AMBULATORIO E LABORATORIO,05,190501,CASA DI CURA VILLA DEI GERANI,12,2,3,N,2012,07,,,6,22,20180308
2018,190,209,417000,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,CASA DI CURA VILLA DEI GERANI DR. RICEVUTO S.R.L.,00253750814,"VIA MANZONI, 83 - CASA SANTA - ERICE",081008,91016,info@casadicuravilladeigerani.tp.it,www.villadeigerani.to.it,0923,557311,0923,554366,AMBULATORIO E LABORATORIO,05,190501,CASA DI CURA VILLA DEI GERANI,12,2,3,N,2012,07,,,5,20,20180308
2018,190,209,417100,S01,ATTIVITA' CLINICA,AMBULATORIO CASA DI CURA SANT'ANNA SRL,01726680810,"VIA SANT'ANNA, 34 ERICE - CASA SANTA",081008,91016,amministrazione@casadicurasantanna.com,,0923,557211,0923,555155,AMBULATORIO E LABORATORIO,05,190502,CASA DI CURA SANT'ANNA SRL.,12,2,3,N,2012,11,,,7,50,20180308
2018,190,209,417100,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO CASA DI CURA SANT'ANNA SRL,01726680810,"VIA SANT'ANNA, 34 ERICE - CASA SANTA",081008,91016,amministrazione@casadicurasantanna.com,,0923,557211,0923,555155,AMBULATORIO E LABORATORIO,05,190502,CASA DI CURA SANT'ANNA SRL.,12,2,3,N,2012,11,,,5,15,20180308
2018,190,209,417200,S03,ATTIVITA' DI LABORATORIO,C.E.C.A.P. S.R.L.,00391200813,"VIA VESPRI, 148",081022,91019,,,0923,891366,,,AMBULATORIO E LABORATORIO,,,,4,2,2,S,2015,09,,,5,36,20180102
2018,190,209,417300,S01,ATTIVITA' CLINICA,STUDIO DENTISTICO DR. FRANCESCO BLUNDA,01749940811,"VIALE EUROPA, 311",081001,08100,francesco@studioblunda.it,,0924,514132,,,AMBULATORIO E LABORATORIO,,,,12,2,1,S,2015,09,,,3,9,20180102
2018,190,209,417400,S01,ATTIVITA' CLINICA,Ambulatorio Odontoiatrico Dr. Enrico Parrinello,01300040811,"VIA MAZZINI, 127/A",081011,91025,enryodon@libero.it,,0923,711768,0923,711768,AMBULATORIO E LABORATORIO,,,,4,2,1,S,2015,09,,,5,40,20180102
2018,190,209,417500,S01,ATTIVITA' CLINICA,STUDIO ACCARDO SRL,02269910812,VIA VITTORIO EMANUELE 179,081015,91028,,,0924,87977,,,AMBULATORIO E LABORATORIO,,,,12,2,1,S,2015,10,,,3,20,20180102
2018,190,209,417600,S01,ATTIVITA' CLINICA,STUDIO DENTISTICO DEI DOTTORI DE GREGORIO L. E M.,01726940818,"VIA UGO FOSCOLO, 15",081013,91027,,,0923,22643,,,AMBULATORIO E LABORATORIO,,,,4,2,2,S,2015,09,,,5,20,20180102
2018,190,209,417700,S01,ATTIVITA' CLINICA,STUDIO ODONTOIATRICO DOTT. IGNAZIO MAURO,00322250812,"VIA VIRGILIO, 129",081021,91100,,,0923,27566,,,AMBULATORIO E LABORATORIO,,,,4,2,1,S,2015,09,,,5,36,20180102
2018,190,209,417800,S01,ATTIVITA' CLINICA,STUDIO SANCI S.R.L.,02309680813,"VIA PASSO ENEA, 104",081021,91100,,,0923,871766,,,AMBULATORIO E LABORATORIO,,,,4,2,2,S,2015,09,,,5,38,20180102
2018,190,209,417900,S01,ATTIVITA' CLINICA,DOTT. ALBERTO ADRAGNA S.R.L.,02212610816,"PIAZZA SANT'AGOSTINO, 12",081021,91100,albertoadragna@libero.it,,0923,545522,,,AMBULATORIO E LABORATORIO,,,,4,2,2,S,2015,09,,,5,38,20180102
2018,190,209,418000,S01,ATTIVITA' CLINICA,C/TRO APOLLONIA DI MANGIAPANE A. S.A.S,02428620815,"PIAZZA GENERALE SCIO, 8",081021,91100,,,0923,22714,,,AMBULATORIO E LABORATORIO,,,,4,2,2,S,2015,09,,,5,36,20180102
2018,190,209,418100,S01,ATTIVITA' CLINICA,AMBULATORIO DENTISTICO DEI DOTTORI DE GREGORIO L. E M.,01726940818,"VIA ORTI, 14",081021,91100,,,0923,22643,,,AMBULATORIO E LABORATORIO,,,,4,2,2,S,2015,09,,,5,20,20180102
2018,190,209,418200,S01,ATTIVITA' CLINICA,FISIOTERAPICA TRAPANESE S.A.S.,01539930816,"VIA GENUARDI, 10",081021,91100,,,0923,540452,,,AMBULATORIO E LABORATORIO,,,,4,2,2,S,2015,09,,,5,40,20180102
2018,190,209,418300,S03,ATTIVITA' DI LABORATORIO,C/TRO CLERALABSOCIETA' CONSORTILE ARL,02594820819,"VIA DEGLI ATLETI,16",081011,91025,,,0923,712422,,,AMBULATORIO E LABORATORIO,,,,11,2,2,S,2016,02,,,6,40,20180102
2018,190,209,418500,S01,ATTIVITA' CLINICA,"C/TRO CHIRURGICO "" Casa Verde srl""",01966030817,VIA VESPRI N. 118,081021,91100,,,0923,21177,,,AMBULATORIO E LABORATORIO,,,,7,2,2,S,2018,04,,,6,38,20180614
2018,190,209,418600,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,CASA DI CURA MORANA SRL BRANCA DI MED. NUCLEARE,,"VIALE FALCONE BORSELLINO, 30",081021,91100,agate331@gmail.it,,0923,437007,,,AMBULATORIO E LABORATORIO,,,,6,2,2,S,2018,06,,,5,30,20180604
2018,190,209,600100,S01,ATTIVITA' CLINICA,AMBULATORIO P.O. di ALCAMO,02363280815,"VIA F.CRISPI , 116",081001,91011,,,0924,599111,0924,599261,AMBULATORIO E LABORATORIO,01,190349,P.O. SAN VITO E SANTO SPIRITO -ALCAMO,12,1,,N,2009,09,,,5,36,20180102
2018,190,209,600100,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO P.O. di ALCAMO,02363280815,"VIA F.CRISPI , 116",081001,91011,,,0924,599111,0924,599261,AMBULATORIO E LABORATORIO,01,190349,P.O. SAN VITO E SANTO SPIRITO -ALCAMO,12,1,,N,2009,09,,,6,24,20180102
2018,190,209,600100,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO P.O. di ALCAMO,02363280815,"VIA F.CRISPI , 116",081001,91011,,,0924,599111,0924,599261,AMBULATORIO E LABORATORIO,01,190349,P.O. SAN VITO E SANTO SPIRITO -ALCAMO,12,1,,N,2009,09,,,5,14,20180102
2018,190,209,600200,S01,ATTIVITA' CLINICA,POLIAMBULATORIO DI ALCAMO,02363280815,"VIALE EUROPA, 1",081001,91011,,,0924,599501,0924,507143,AMBULATORIO E LABORATORIO,,,,12,1,,S,1996,01,,,5,50,20180102
2018,190,209,600200,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,POLIAMBULATORIO DI ALCAMO,02363280815,"VIALE EUROPA, 1",081001,91011,,,0924,599501,0924,507143,AMBULATORIO E LABORATORIO,,,,12,1,,S,1996,01,,,2,20,20180102
2018,190,209,600300,S01,ATTIVITA' CLINICA,POLIAMBULATORIO DI CALATAFIMI,02363280815,"VIA ALCIDE DE GASPARE, 101",081003,91013,,,0924,950366,0924,951179,AMBULATORIO E LABORATORIO,,,,12,1,,N,1995,07,,,3,16,20180102
2018,190,209,600500,S01,ATTIVITA' CLINICA,POLIAMBULAT. C/MARE DEL GOLFO,01760610814,VIA DONIZETTI 2,081005,91014,,,0924,30130,0924,35000,AMBULATORIO E LABORATORIO,,,,12,1,,N,1996,01,,,5,46,20180102
2018,190,209,600600,S01,ATTIVITA' CLINICA,AMBULATORIO P.O. DI CASTELVETRANO,02363280815,VIA MARINELLA,081006,91000,,,0924,930254,0924,930326,AMBULATORIO E LABORATORIO,01,190352,P.O. V.EMANUELE II CASTELVETRANO,12,1,,N,1996,01,,,6,49,20180102
2018,190,209,600600,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO P.O. DI CASTELVETRANO,02363280815,VIA MARINELLA,081006,91000,,,0924,930254,0924,930326,AMBULATORIO E LABORATORIO,01,190352,P.O. V.EMANUELE II CASTELVETRANO,12,1,,N,1996,01,,,6,24,20180102
2018,190,209,600600,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO P.O. DI CASTELVETRANO,02363280815,VIA MARINELLA,081006,91000,,,0924,930254,0924,930326,AMBULATORIO E LABORATORIO,01,190352,P.O. V.EMANUELE II CASTELVETRANO,12,1,,N,1996,01,,,5,12,20180102
2018,190,209,600700,S01,ATTIVITA' CLINICA,POLIAMBULATORIO DI CASTELVETRANO,02363280815,VIA MARINELLA 5,081006,91022,,,0924,930263,0924,930265,AMBULATORIO E LABORATORIO,,,,12,1,,S,2009,09,,,5,47,20180102
